meter_id,date,kwh_consumed
MTR-00005,2025-02-26,15.68
MTR-00005,2025-02-27,17.12
MTR-00005,2025-02-28,16.88
MTR-00005,2025-03-01,14.36
MTR-00005,2025-03-02,15.94
MTR-00005,2025-03-03,18.85
MTR-00005,2025-03-04,18.09
MTR-00005,2025-03-05,16.22
MTR-00005,2025-03-06,17.52
MTR-00005,2025-03-07,20.41
MTR-00005,2025-03-08,18.04
MTR-00005,2025-03-09,16.23
MTR-00005,2025-03-10,16.3
MTR-00005,2025-03-11,17.56
MTR-00005,2025-03-12,18.04
MTR-00005,2025-03-13,17.83
MTR-00005,2025-03-14,19.28
MTR-00005,2025-03-15,15.95
MTR-00005,2025-03-16,13.81
MTR-00005,2025-03-17,16.86
MTR-00005,2025-03-18,19.13
MTR-00005,2025-03-19,19.78
MTR-00005,2025-03-20,18.1
MTR-00005,2025-03-21,19.99
MTR-00005,2025-03-22,15.25
MTR-00005,2025-03-23,14.02
MTR-00005,2025-03-24,18.66
MTR-00005,2025-03-25,22.11
MTR-00005,2025-03-26,15.98
MTR-00005,2025-03-27,19.94
MTR-00005,2025-03-28,18.58
MTR-00005,2025-03-29,14.29
MTR-00005,2025-03-30,12.82
MTR-00005,2025-03-31,14.58
MTR-00005,2025-04-01,17.01
MTR-00005,2025-04-02,18.34
MTR-00005,2025-04-03,19.04
MTR-00005,2025-04-04,19.39
MTR-00005,2025-04-05,15.47
MTR-00005,2025-04-06,15.28
MTR-00005,2025-04-07,17.3
MTR-00005,2025-04-08,18.37
MTR-00005,2025-04-09,16.82
MTR-00005,2025-04-10,16.05
MTR-00005,2025-04-11,17.88
MTR-00005,2025-04-12,16.07
MTR-00005,2025-04-13,13.4
MTR-00005,2025-04-14,16.99
MTR-00005,2025-04-15,17.81
MTR-00005,2025-04-16,17.78
MTR-00005,2025-04-17,18.52
MTR-00005,2025-04-18,20.42
MTR-00005,2025-04-19,12.38
MTR-00005,2025-04-20,17.42
MTR-00005,2025-04-21,20.33
MTR-00005,2025-04-22,19.02
MTR-00005,2025-04-23,18.04
MTR-00005,2025-04-24,16.8
MTR-00005,2025-04-25,18.98
MTR-00005,2025-04-26,15.38
MTR-00005,2025-04-27,14.67
MTR-00005,2025-04-28,18.92
MTR-00005,2025-04-29,19.18
MTR-00005,2025-04-30,13.8
MTR-00005,2025-05-01,19.68
MTR-00005,2025-05-02,16.6
MTR-00005,2025-05-03,16.53
MTR-00005,2025-05-04,14.65
MTR-00005,2025-05-05,17.96
MTR-00005,2025-05-06,18.23
MTR-00005,2025-05-07,19.27
MTR-00005,2025-05-08,18.68
MTR-00005,2025-05-09,17.15
MTR-00005,2025-05-10,12.41
MTR-00005,2025-05-11,15.59
MTR-00005,2025-05-12,17.84
MTR-00005,2025-05-13,15.79
MTR-00005,2025-05-14,17.99
MTR-00005,2025-05-15,17.59
MTR-00005,2025-05-16,19.52
MTR-00005,2025-05-17,17.33
MTR-00005,2025-05-18,16.12
MTR-00005,2025-05-19,17.47
MTR-00005,2025-05-20,17.67
MTR-00005,2025-05-21,16.39
MTR-00005,2025-05-22,16.63
MTR-00005,2025-05-23,17.34
MTR-00005,2025-05-24,14.61
MTR-00005,2025-05-25,13.26
MTR-00005,2025-05-26,19.42
MTR-00005,2025-05-27,19.63
MTR-00005,2025-05-28,19.34
MTR-00005,2025-05-29,19.67
MTR-00005,2025-05-30,20.71
MTR-00005,2025-05-31,13.86
MTR-00005,2025-06-01,17.51
MTR-00005,2025-06-02,16.89
MTR-00005,2025-06-03,18.29
MTR-00005,2025-06-04,15.18
MTR-00005,2025-06-05,16.67
MTR-00005,2025-06-06,18.77
MTR-00005,2025-06-07,15.56
MTR-00005,2025-06-08,14.27
MTR-00005,2025-06-09,17.42
MTR-00005,2025-06-10,16.46
MTR-00005,2025-06-11,18.69
MTR-00005,2025-06-12,14.4
MTR-00005,2025-06-13,19.27
MTR-00005,2025-06-14,13.72
MTR-00005,2025-06-15,14.62
MTR-00005,2025-06-16,15.3
MTR-00005,2025-06-17,17.52
MTR-00005,2025-06-18,17.92
MTR-00005,2025-06-19,17.61
MTR-00005,2025-06-20,17.77
MTR-00005,2025-06-21,14.42
MTR-00005,2025-06-22,14.43
MTR-00005,2025-06-23,16.9
MTR-00005,2025-06-24,16.38
MTR-00005,2025-06-25,16.53
MTR-00005,2025-06-26,17.73
MTR-00005,2025-06-27,18.94
MTR-00005,2025-06-28,13.36
MTR-00005,2025-06-29,14.34
MTR-00006,2025-01-01,23.2
MTR-00006,2025-01-02,22.77
MTR-00006,2025-01-03,26.36
MTR-00006,2025-01-04,24.55
MTR-00006,2025-01-05,20.03
MTR-00006,2025-01-06,24.65
MTR-00006,2025-01-07,28.19
MTR-00006,2025-01-08,25.85
MTR-00006,2025-01-09,21.17
MTR-00006,2025-01-10,26.69
MTR-00006,2025-01-11,20.6
MTR-00006,2025-01-12,18.55
MTR-00006,2025-01-13,23.39
MTR-00006,2025-01-14,24.76
MTR-00006,2025-01-15,23.42
MTR-00006,2025-01-16,22.09
MTR-00006,2025-01-17,24.67
MTR-00006,2025-01-18,22.79
MTR-00006,2025-01-19,22.31
MTR-00006,2025-01-20,28.0
MTR-00006,2025-01-21,27.05
MTR-00006,2025-01-22,28.41
MTR-00006,2025-01-23,22.5
MTR-00006,2025-01-24,26.04
MTR-00006,2025-01-25,20.73
MTR-00006,2025-01-26,22.13
MTR-00006,2025-01-27,22.03
MTR-00006,2025-01-28,25.05
MTR-00006,2025-01-29,27.79
MTR-00006,2025-01-30,25.19
MTR-00006,2025-01-31,23.33
MTR-00006,2025-02-01,19.58
MTR-00006,2025-02-02,21.53
MTR-00006,2025-02-03,26.05
MTR-00006,2025-02-04,25.19
MTR-00006,2025-02-05,24.64
MTR-00006,2025-02-06,23.31
MTR-00006,2025-02-07,26.09
MTR-00006,2025-02-08,21.15
MTR-00006,2025-02-09,20.19
MTR-00006,2025-02-10,27.32
MTR-00006,2025-02-11,25.89
MTR-00006,2025-02-12,24.47
MTR-00006,2025-02-13,23.28
MTR-00006,2025-02-14,25.38
MTR-00006,2025-02-15,21.79
MTR-00006,2025-02-16,20.97
MTR-00006,2025-02-17,25.39
MTR-00006,2025-02-18,23.12
MTR-00006,2025-02-19,24.68
MTR-00006,2025-02-20,23.41
MTR-00006,2025-02-21,24.45
MTR-00006,2025-02-22,20.05
MTR-00006,2025-02-23,22.18
MTR-00006,2025-02-24,26.36
MTR-00006,2025-02-25,25.7
MTR-00006,2025-02-26,23.79
MTR-00006,2025-02-27,22.67
MTR-00006,2025-02-28,26.44
MTR-00006,2025-03-01,21.38
MTR-00006,2025-03-02,18.31
MTR-00006,2025-03-03,25.45
MTR-00006,2025-03-04,25.86
MTR-00006,2025-03-05,22.1
MTR-00006,2025-03-06,26.25
MTR-00006,2025-03-07,22.38
MTR-00006,2025-03-08,20.13
MTR-00006,2025-03-09,19.05
MTR-00006,2025-03-10,23.5
MTR-00006,2025-03-11,22.79
MTR-00006,2025-03-12,27.3
MTR-00006,2025-03-13,24.76
MTR-00006,2025-03-14,24.34
MTR-00006,2025-03-15,23.41
MTR-00006,2025-03-16,23.31
MTR-00006,2025-03-17,24.51
MTR-00006,2025-03-18,25.85
MTR-00006,2025-03-19,24.11
MTR-00006,2025-03-20,25.09
MTR-00006,2025-03-21,23.15
MTR-00006,2025-03-22,22.24
MTR-00006,2025-03-23,23.52
MTR-00006,2025-03-24,27.26
MTR-00006,2025-03-25,25.41
MTR-00006,2025-03-26,21.52
MTR-00006,2025-03-27,24.05
MTR-00006,2025-03-28,25.12
MTR-00006,2025-03-29,19.23
MTR-00006,2025-03-30,18.97
MTR-00006,2025-03-31,28.3
MTR-00006,2025-04-01,27.01
MTR-00006,2025-04-02,26.35
MTR-00006,2025-04-03,26.75
MTR-00006,2025-04-04,22.92
MTR-00006,2025-04-05,20.0
MTR-00006,2025-04-06,21.9
MTR-00006,2025-04-07,25.93
MTR-00006,2025-04-08,22.52
MTR-00006,2025-04-09,25.62
MTR-00006,2025-04-10,25.15
MTR-00006,2025-04-11,27.19
MTR-00006,2025-04-12,22.03
MTR-00006,2025-04-13,24.27
MTR-00006,2025-04-14,24.54
MTR-00006,2025-04-15,23.02
MTR-00006,2025-04-16,28.47
MTR-00006,2025-04-17,26.01
MTR-00006,2025-04-18,25.13
MTR-00006,2025-04-19,20.02
MTR-00006,2025-04-20,20.86
MTR-00006,2025-04-21,24.43
MTR-00006,2025-04-22,22.9
MTR-00006,2025-04-23,20.92
MTR-00006,2025-04-24,24.36
MTR-00006,2025-04-25,26.71
MTR-00006,2025-04-26,23.61
MTR-00006,2025-04-27,23.1
MTR-00006,2025-04-28,27.29
MTR-00006,2025-04-29,23.06
MTR-00006,2025-04-30,25.67
MTR-00006,2025-05-01,26.22
MTR-00006,2025-05-02,26.34
MTR-00006,2025-05-03,21.22
MTR-00006,2025-05-04,21.57
MTR-00006,2025-05-05,29.2
MTR-00006,2025-05-06,27.01
MTR-00006,2025-05-07,26.07
MTR-00006,2025-05-08,26.44
MTR-00006,2025-05-09,24.13
MTR-00006,2025-05-10,22.35
MTR-00006,2025-05-11,21.48
MTR-00006,2025-05-12,26.7
MTR-00006,2025-05-13,23.63
MTR-00006,2025-05-14,26.5
MTR-00006,2025-05-15,24.31
MTR-00006,2025-05-16,26.48
MTR-00006,2025-05-17,21.65
MTR-00006,2025-05-18,21.27
MTR-00006,2025-05-19,24.36
MTR-00006,2025-05-20,24.8
MTR-00006,2025-05-21,24.06
MTR-00006,2025-05-22,24.28
MTR-00006,2025-05-23,25.79
MTR-00006,2025-05-24,18.34
MTR-00006,2025-05-25,22.36
MTR-00006,2025-05-26,26.32
MTR-00006,2025-05-27,24.29
MTR-00006,2025-05-28,25.09
MTR-00006,2025-05-29,22.91
MTR-00006,2025-05-30,25.53
MTR-00006,2025-05-31,19.63
MTR-00006,2025-06-01,16.43
MTR-00006,2025-06-02,27.13
MTR-00006,2025-06-03,22.62
MTR-00006,2025-06-04,24.5
MTR-00006,2025-06-05,25.02
MTR-00006,2025-06-06,25.53
MTR-00006,2025-06-07,20.92
MTR-00006,2025-06-08,21.36
MTR-00006,2025-06-09,24.02
MTR-00006,2025-06-10,21.61
MTR-00006,2025-06-11,24.47
MTR-00006,2025-06-12,25.69
MTR-00006,2025-06-13,22.56
MTR-00006,2025-06-14,21.14
MTR-00006,2025-06-15,23.86
MTR-00006,2025-06-16,24.24
MTR-00006,2025-06-17,24.32
MTR-00006,2025-06-18,21.33
MTR-00006,2025-06-19,22.23
MTR-00006,2025-06-20,22.76
MTR-00006,2025-06-21,21.61
MTR-00006,2025-06-22,19.13
MTR-00006,2025-06-23,20.64
MTR-00006,2025-06-24,25.0
MTR-00006,2025-06-25,22.82
MTR-00006,2025-06-26,21.25
MTR-00006,2025-06-27,25.53
MTR-00006,2025-06-28,19.92
MTR-00006,2025-06-29,21.31
MTR-00007,2025-01-01,17.94
MTR-00007,2025-01-02,15.1
MTR-00007,2025-01-03,17.52
MTR-00007,2025-01-04,15.42
MTR-00007,2025-01-05,16.51
MTR-00007,2025-01-06,19.85
MTR-00007,2025-01-07,19.63
MTR-00007,2025-01-08,22.19
MTR-00007,2025-01-09,18.68
MTR-00007,2025-01-10,20.86
MTR-00007,2025-01-11,13.45
MTR-00007,2025-01-12,15.02
MTR-00007,2025-01-13,16.32
MTR-00007,2025-01-14,17.25
MTR-00007,2025-01-15,17.8
MTR-00007,2025-01-16,21.12
MTR-00007,2025-01-17,18.34
MTR-00007,2025-01-18,16.89
MTR-00007,2025-01-19,15.01
MTR-00007,2025-01-20,17.5
MTR-00007,2025-01-21,15.99
MTR-00007,2025-01-22,21.16
MTR-00007,2025-01-23,20.48
MTR-00007,2025-01-24,18.69
MTR-00007,2025-01-25,15.32
MTR-00007,2025-01-26,15.75
MTR-00007,2025-01-27,16.46
MTR-00007,2025-01-28,19.13
MTR-00007,2025-01-29,20.43
MTR-00007,2025-01-30,20.53
MTR-00007,2025-01-31,16.16
MTR-00007,2025-02-01,17.06
MTR-00007,2025-02-02,14.06
MTR-00007,2025-02-03,15.32
MTR-00007,2025-02-04,20.18
MTR-00007,2025-02-05,17.77
MTR-00007,2025-02-06,19.97
MTR-00007,2025-02-07,19.83
MTR-00007,2025-02-08,16.69
MTR-00007,2025-02-09,15.89
MTR-00007,2025-02-10,16.77
MTR-00007,2025-02-11,18.17
MTR-00007,2025-02-12,20.74
MTR-00007,2025-02-13,20.1
MTR-00007,2025-02-14,18.27
MTR-00007,2025-02-15,15.53
MTR-00007,2025-02-16,16.65
MTR-00007,2025-02-17,18.89
MTR-00007,2025-02-18,18.39
MTR-00007,2025-02-19,19.49
MTR-00007,2025-02-20,19.45
MTR-00007,2025-02-21,17.76
MTR-00007,2025-02-22,16.35
MTR-00007,2025-02-23,16.47
MTR-00007,2025-02-24,18.74
MTR-00007,2025-02-25,17.64
MTR-00007,2025-02-26,18.27
MTR-00007,2025-02-27,17.37
MTR-00007,2025-02-28,19.33
MTR-00007,2025-03-01,13.99
MTR-00007,2025-03-02,17.95
MTR-00007,2025-03-03,20.75
MTR-00007,2025-03-04,19.5
MTR-00007,2025-03-05,20.21
MTR-00007,2025-03-06,20.1
MTR-00007,2025-03-07,19.08
MTR-00007,2025-03-08,15.8
MTR-00007,2025-03-09,15.66
MTR-00007,2025-03-10,21.25
MTR-00007,2025-03-11,17.69
MTR-00007,2025-03-12,17.72
MTR-00007,2025-03-13,20.41
MTR-00007,2025-03-14,20.25
MTR-00007,2025-03-15,15.76
MTR-00007,2025-03-16,16.78
MTR-00007,2025-03-17,19.95
MTR-00007,2025-03-18,16.97
MTR-00007,2025-03-19,20.96
MTR-00007,2025-03-20,19.96
MTR-00007,2025-03-21,19.62
MTR-00007,2025-03-22,16.98
MTR-00007,2025-03-23,16.52
MTR-00007,2025-03-24,18.82
MTR-00007,2025-03-25,16.02
MTR-00007,2025-03-26,19.17
MTR-00007,2025-03-27,16.87
MTR-00007,2025-03-28,22.0
MTR-00007,2025-03-29,15.98
MTR-00007,2025-03-30,18.68
MTR-00007,2025-03-31,19.21
MTR-00007,2025-04-01,18.07
MTR-00007,2025-04-02,20.94
MTR-00007,2025-04-03,19.58
MTR-00007,2025-04-04,22.67
MTR-00007,2025-04-05,15.33
MTR-00007,2025-04-06,17.86
MTR-00007,2025-04-07,22.55
MTR-00007,2025-04-08,21.1
MTR-00007,2025-04-09,20.11
MTR-00007,2025-04-10,21.11
MTR-00007,2025-04-11,18.83
MTR-00007,2025-04-12,15.07
MTR-00007,2025-04-13,15.46
MTR-00007,2025-04-14,19.08
MTR-00007,2025-04-15,20.18
MTR-00007,2025-04-16,17.82
MTR-00007,2025-04-17,18.47
MTR-00007,2025-04-18,17.92
MTR-00007,2025-04-19,17.38
MTR-00007,2025-04-20,18.62
MTR-00007,2025-04-21,17.46
MTR-00007,2025-04-22,19.8
MTR-00007,2025-04-23,20.64
MTR-00007,2025-04-24,18.65
MTR-00007,2025-04-25,16.89
MTR-00007,2025-04-26,17.71
MTR-00007,2025-04-27,14.27
MTR-00007,2025-04-28,21.32
MTR-00007,2025-04-29,17.83
MTR-00007,2025-04-30,16.58
MTR-00007,2025-05-01,18.2
MTR-00007,2025-05-02,18.86
MTR-00007,2025-05-03,16.29
MTR-00007,2025-05-04,16.87
MTR-00007,2025-05-05,19.28
MTR-00007,2025-05-06,21.63
MTR-00007,2025-05-07,18.75
MTR-00007,2025-05-08,19.34
MTR-00007,2025-05-09,19.2
MTR-00007,2025-05-10,13.9
MTR-00007,2025-05-11,14.5
MTR-00007,2025-05-12,18.9
MTR-00007,2025-05-13,19.48
MTR-00007,2025-05-14,15.79
MTR-00007,2025-05-15,21.61
MTR-00007,2025-05-16,19.57
MTR-00007,2025-05-17,15.95
MTR-00007,2025-05-18,16.55
MTR-00007,2025-05-19,17.96
MTR-00007,2025-05-20,19.01
MTR-00007,2025-05-21,19.24
MTR-00007,2025-05-22,20.6
MTR-00007,2025-05-23,18.45
MTR-00007,2025-05-24,14.11
MTR-00007,2025-05-25,14.77
MTR-00007,2025-05-26,18.3
MTR-00007,2025-05-27,16.71
MTR-00007,2025-05-28,17.2
MTR-00007,2025-05-29,17.35
MTR-00007,2025-05-30,18.15
MTR-00007,2025-05-31,16.46
MTR-00007,2025-06-01,15.35
MTR-00007,2025-06-02,19.44
MTR-00007,2025-06-03,18.56
MTR-00007,2025-06-04,17.16
MTR-00007,2025-06-05,19.07
MTR-00007,2025-06-06,18.81
MTR-00007,2025-06-07,16.5
MTR-00007,2025-06-08,16.75
MTR-00007,2025-06-09,20.39
MTR-00007,2025-06-10,19.27
MTR-00007,2025-06-11,18.69
MTR-00007,2025-06-12,19.34
MTR-00007,2025-06-13,17.75
MTR-00007,2025-06-14,14.99
MTR-00007,2025-06-15,17.45
MTR-00007,2025-06-16,17.56
MTR-00007,2025-06-17,17.13
MTR-00007,2025-06-18,19.14
MTR-00007,2025-06-19,17.67
MTR-00007,2025-06-20,19.5
MTR-00007,2025-06-21,17.06
MTR-00007,2025-06-22,14.66
MTR-00007,2025-06-23,19.25
MTR-00007,2025-06-24,17.41
MTR-00007,2025-06-25,17.91
MTR-00007,2025-06-26,18.68
MTR-00007,2025-06-27,17.44
MTR-00007,2025-06-28,15.73
MTR-00007,2025-06-29,15.27
MTR-00008,2025-01-01,12.16
MTR-00008,2025-01-02,12.45
MTR-00008,2025-01-03,10.49
MTR-00008,2025-01-04,10.44
MTR-00008,2025-01-05,9.26
MTR-00008,2025-01-06,12.22
MTR-00008,2025-01-07,10.02
MTR-00008,2025-01-08,10.06
MTR-00008,2025-01-09,13.1
MTR-00008,2025-01-10,10.68
MTR-00008,2025-01-11,10.1
MTR-00008,2025-01-12,9.67
MTR-00008,2025-01-13,13.33
MTR-00008,2025-01-14,12.55
MTR-00008,2025-01-15,11.72
MTR-00008,2025-01-16,10.88
MTR-00008,2025-01-17,11.85
MTR-00008,2025-01-18,9.52
MTR-00008,2025-01-19,10.37
MTR-00008,2025-01-20,9.42
MTR-00008,2025-01-21,12.09
MTR-00008,2025-01-22,12.33
MTR-00008,2025-01-23,11.66
MTR-00008,2025-01-24,11.73
MTR-00008,2025-01-25,9.83
MTR-00008,2025-01-26,10.13
MTR-00008,2025-01-27,13.49
MTR-00008,2025-01-28,12.92
MTR-00008,2025-01-29,11.95
MTR-00008,2025-01-30,11.7
MTR-00008,2025-01-31,12.85
MTR-00008,2025-02-01,10.42
MTR-00008,2025-02-02,9.45
MTR-00008,2025-02-03,11.88
MTR-00008,2025-02-04,13.44
MTR-00008,2025-02-05,12.63
MTR-00008,2025-02-06,11.77
MTR-00008,2025-02-07,10.75
MTR-00008,2025-02-08,10.52
MTR-00008,2025-02-09,10.36
MTR-00008,2025-02-10,12.02
MTR-00008,2025-02-11,12.96
MTR-00008,2025-02-12,12.7
MTR-00008,2025-02-13,10.82
MTR-00008,2025-02-14,12.23
MTR-00008,2025-02-15,9.38
MTR-00008,2025-02-16,10.0
MTR-00008,2025-02-17,10.98
MTR-00008,2025-02-18,11.02
MTR-00008,2025-02-19,10.51
MTR-00008,2025-02-20,12.59
MTR-00008,2025-02-21,12.5
MTR-00008,2025-02-22,10.38
MTR-00008,2025-02-23,9.97
MTR-00008,2025-02-24,10.96
MTR-00008,2025-02-25,11.82
MTR-00008,2025-02-26,12.53
MTR-00008,2025-02-27,12.52
MTR-00008,2025-02-28,13.61
MTR-00008,2025-03-01,11.43
MTR-00008,2025-03-02,10.45
MTR-00008,2025-03-03,11.84
MTR-00008,2025-03-04,11.54
MTR-00008,2025-03-05,10.87
MTR-00008,2025-03-06,11.23
MTR-00008,2025-03-07,10.7
MTR-00008,2025-03-08,11.92
MTR-00008,2025-03-09,10.7
MTR-00008,2025-03-10,12.93
MTR-00008,2025-03-11,12.06
MTR-00008,2025-03-12,14.69
MTR-00008,2025-03-13,11.26
MTR-00008,2025-03-14,10.82
MTR-00008,2025-03-15,12.48
MTR-00008,2025-03-16,9.35
MTR-00008,2025-03-17,12.06
MTR-00008,2025-03-18,11.66
MTR-00008,2025-03-19,12.7
MTR-00008,2025-03-20,12.0
MTR-00008,2025-03-21,12.97
MTR-00008,2025-03-22,11.21
MTR-00008,2025-03-23,9.28
MTR-00008,2025-03-24,11.57
MTR-00008,2025-03-25,13.06
MTR-00008,2025-03-26,13.4
MTR-00008,2025-03-27,12.53
MTR-00008,2025-03-28,12.79
MTR-00008,2025-03-29,11.72
MTR-00008,2025-03-30,10.22
MTR-00008,2025-03-31,12.52
MTR-00008,2025-04-01,13.54
MTR-00008,2025-04-02,13.61
MTR-00008,2025-04-03,12.27
MTR-00008,2025-04-04,11.61
MTR-00008,2025-04-05,10.42
MTR-00008,2025-04-06,10.5
MTR-00008,2025-04-07,11.57
MTR-00008,2025-04-08,11.7
MTR-00008,2025-04-09,13.61
MTR-00008,2025-04-10,12.83
MTR-00008,2025-04-11,12.08
MTR-00008,2025-04-12,9.64
MTR-00008,2025-04-13,9.95
MTR-00008,2025-04-14,10.77
MTR-00008,2025-04-15,12.54
MTR-00008,2025-04-16,11.65
MTR-00008,2025-04-17,12.61
MTR-00008,2025-04-18,13.04
MTR-00008,2025-04-19,10.73
MTR-00008,2025-04-20,10.15
MTR-00008,2025-04-21,11.5
MTR-00008,2025-04-22,11.19
MTR-00008,2025-04-23,13.46
MTR-00008,2025-04-24,12.56
MTR-00008,2025-04-25,11.98
MTR-00008,2025-04-26,10.94
MTR-00008,2025-04-27,11.28
MTR-00008,2025-04-28,11.63
MTR-00008,2025-04-29,12.51
MTR-00008,2025-04-30,12.53
MTR-00008,2025-05-01,13.66
MTR-00008,2025-05-02,11.94
MTR-00008,2025-05-03,9.71
MTR-00008,2025-05-04,10.7
MTR-00008,2025-05-05,12.91
MTR-00008,2025-05-06,12.4
MTR-00008,2025-05-07,13.7
MTR-00008,2025-05-08,11.9
MTR-00008,2025-05-09,12.4
MTR-00008,2025-05-10,9.25
MTR-00008,2025-05-11,9.63
MTR-00008,2025-05-12,11.56
MTR-00008,2025-05-13,12.02
MTR-00008,2025-05-14,10.99
MTR-00008,2025-05-15,12.75
MTR-00008,2025-05-16,11.46
MTR-00008,2025-05-17,12.15
MTR-00008,2025-05-18,9.76
MTR-00008,2025-05-19,12.23
MTR-00008,2025-05-20,12.11
MTR-00008,2025-05-21,11.2
MTR-00008,2025-05-22,11.96
MTR-00008,2025-05-23,11.94
MTR-00008,2025-05-24,11.02
MTR-00008,2025-05-25,10.61
MTR-00008,2025-05-26,12.64
MTR-00008,2025-05-27,12.92
MTR-00008,2025-05-28,12.64
MTR-00008,2025-05-29,12.3
MTR-00008,2025-05-30,11.43
MTR-00008,2025-05-31,10.39
MTR-00008,2025-06-01,9.56
MTR-00008,2025-06-02,11.94
MTR-00008,2025-06-03,11.81
MTR-00008,2025-06-04,11.86
MTR-00008,2025-06-05,10.84
MTR-00008,2025-06-06,9.49
MTR-00008,2025-06-07,9.87
MTR-00008,2025-06-08,11.08
MTR-00008,2025-06-09,12.04
MTR-00008,2025-06-10,12.94
MTR-00008,2025-06-11,11.17
MTR-00008,2025-06-12,11.52
MTR-00008,2025-06-13,14.1
MTR-00008,2025-06-14,9.51
MTR-00008,2025-06-15,10.57
MTR-00008,2025-06-16,12.43
MTR-00008,2025-06-17,12.31
MTR-00008,2025-06-18,12.42
MTR-00008,2025-06-19,11.13
MTR-00008,2025-06-20,11.53
MTR-00008,2025-06-21,8.13
MTR-00008,2025-06-22,11.25
MTR-00008,2025-06-23,12.36
MTR-00008,2025-06-24,11.22
MTR-00008,2025-06-25,11.05
MTR-00008,2025-06-26,12.87
MTR-00008,2025-06-27,11.13
MTR-00008,2025-06-28,9.5
MTR-00008,2025-06-29,9.21
MTR-00009,2025-01-01,11.01
MTR-00009,2025-01-02,10.83
MTR-00009,2025-01-03,10.24
MTR-00009,2025-01-04,8.87
MTR-00009,2025-01-05,9.4
MTR-00009,2025-01-06,10.59
MTR-00009,2025-01-07,11.33
MTR-00009,2025-01-08,11.43
MTR-00009,2025-01-09,14.25
MTR-00009,2025-01-10,10.83
MTR-00009,2025-01-11,8.11
MTR-00009,2025-01-12,11.03
MTR-00009,2025-01-13,9.65
MTR-00009,2025-01-14,12.52
MTR-00009,2025-01-15,10.47
MTR-00009,2025-01-16,10.73
MTR-00009,2025-01-17,12.44
MTR-00009,2025-01-18,9.91
MTR-00009,2025-01-19,8.55
MTR-00009,2025-01-20,10.05
MTR-00009,2025-01-21,11.55
MTR-00009,2025-01-22,10.36
MTR-00009,2025-01-23,11.75
MTR-00009,2025-01-24,11.85
MTR-00009,2025-01-25,9.04
MTR-00009,2025-01-26,9.23
MTR-00009,2025-01-27,11.63
MTR-00009,2025-01-28,10.63
MTR-00009,2025-01-29,11.42
MTR-00009,2025-01-30,13.49
MTR-00009,2025-01-31,11.71
MTR-00009,2025-02-01,9.38
MTR-00009,2025-02-02,11.31
MTR-00009,2025-02-03,12.14
MTR-00009,2025-02-04,10.48
MTR-00009,2025-02-05,10.63
MTR-00009,2025-02-06,9.91
MTR-00009,2025-02-07,11.71
MTR-00009,2025-02-08,8.17
MTR-00009,2025-02-09,11.37
MTR-00009,2025-02-10,11.21
MTR-00009,2025-02-11,12.26
MTR-00009,2025-02-12,11.14
MTR-00009,2025-02-13,11.74
MTR-00009,2025-02-14,11.35
MTR-00009,2025-02-15,9.8
MTR-00009,2025-02-16,10.71
MTR-00009,2025-02-17,13.07
MTR-00009,2025-02-18,12.99
MTR-00009,2025-02-19,14.51
MTR-00009,2025-02-20,10.88
MTR-00009,2025-02-21,11.88
MTR-00009,2025-02-22,9.27
MTR-00009,2025-02-23,10.71
MTR-00009,2025-02-24,10.65
MTR-00009,2025-02-25,12.67
MTR-00009,2025-02-26,11.73
MTR-00009,2025-02-27,11.48
MTR-00009,2025-02-28,11.58
MTR-00009,2025-03-01,8.95
MTR-00009,2025-03-02,9.01
MTR-00009,2025-03-03,11.78
MTR-00009,2025-03-04,11.77
MTR-00009,2025-03-05,11.0
MTR-00009,2025-03-06,11.34
MTR-00009,2025-03-07,12.04
MTR-00009,2025-03-08,9.23
MTR-00009,2025-03-09,8.49
MTR-00009,2025-03-10,13.0
MTR-00009,2025-03-11,11.87
MTR-00009,2025-03-12,11.17
MTR-00009,2025-03-13,10.99
MTR-00009,2025-03-14,10.87
MTR-00009,2025-03-15,10.79
MTR-00009,2025-03-16,8.87
MTR-00009,2025-03-17,11.99
MTR-00009,2025-03-18,11.99
MTR-00009,2025-03-19,12.34
MTR-00009,2025-03-20,11.28
MTR-00009,2025-03-21,12.94
MTR-00009,2025-03-22,10.52
MTR-00009,2025-03-23,9.57
MTR-00009,2025-03-24,10.97
MTR-00009,2025-03-25,11.52
MTR-00009,2025-03-26,11.23
MTR-00009,2025-03-27,10.83
MTR-00009,2025-03-28,11.71
MTR-00009,2025-03-29,9.69
MTR-00009,2025-03-30,11.22
MTR-00009,2025-03-31,11.23
MTR-00009,2025-04-01,10.97
MTR-00009,2025-04-02,11.65
MTR-00009,2025-04-03,11.89
MTR-00009,2025-04-04,11.96
MTR-00009,2025-04-05,10.16
MTR-00009,2025-04-06,9.93
MTR-00009,2025-04-07,11.62
MTR-00009,2025-04-08,12.21
MTR-00009,2025-04-09,10.76
MTR-00009,2025-04-10,10.97
MTR-00009,2025-04-11,10.25
MTR-00009,2025-04-12,9.15
MTR-00009,2025-04-13,10.72
MTR-00009,2025-04-14,12.16
MTR-00009,2025-04-15,13.34
MTR-00009,2025-04-16,13.05
MTR-00009,2025-04-17,12.16
MTR-00009,2025-04-18,11.76
MTR-00009,2025-04-19,9.9
MTR-00009,2025-04-20,8.26
MTR-00009,2025-04-21,11.54
MTR-00009,2025-04-22,11.09
